location,date,total_cases,total_deaths,DeathPercentage
Africa,2021-08-04,6855606,174000,2.5380688446798141
Africa,2021-08-05,6903415,174904,2.5335866379176104
Africa,2021-08-06,6945410,175925,2.5329678161548417
Africa,2021-08-07,6981729,176706,2.530977641784721
Africa,2021-08-08,7015790,177421,2.5288812806540677
Africa,2021-08-09,7048967,178233,2.5284981473171886
Africa,2021-08-10,7083470,178861,2.5250477520198435
Africa,2021-08-11,7118075,179979,2.5284785563512608
Africa,2021-08-12,7164415,181123,2.5280919656385064
Africa,2021-08-13,7204894,182225,2.5291836354566768
Africa,2021-08-14,7238775,182935,2.5271541110201658
Africa,2021-08-15,7268041,183653,2.5268569618690924
Africa,2021-08-16,7297073,184430,2.5274517604524442
Africa,2021-08-17,7329350,185490,2.530783766636878
Africa,2021-08-18,7373304,186511,2.529544421334045
Africa,2021-08-19,7412641,187267,2.5263195668048675
Africa,2021-08-20,7449788,187968,2.5231322018827917
Africa,2021-08-21,7481020,188598,2.5210198609280554
Africa,2021-08-22,7508813,189246,2.5203184577908653
Africa,2021-08-23,7557090,189958,2.5136395093878732
Africa,2021-08-24,7586892,190778,2.5145738202151815
Africa,2021-08-25,7622975,191776,2.5157632026866152
Africa,2021-08-26,7661551,192628,2.5142167689022759
Africa,2021-08-27,7695565,193392,2.5130318566602972
Africa,2021-08-28,7724841,194154,2.5133721198921766
Africa,2021-08-29,7746238,194830,2.515156389462859
Africa,2021-08-30,7767690,195499,2.5168228907178323
Africa,2021-08-31,7790398,196278,2.5194861674589668
Africa,2021-09-01,7821191,196917,2.5177367487892828
Africa,2021-09-02,7849642,197763,2.519388782316442
Africa,2021-09-03,7875757,198379,2.5188562826405132
Africa,2021-09-04,7897042,198893,2.5185759427390662
Africa,2021-09-05,7915236,199268,2.5175244300991153
Africa,2021-09-06,7932059,199806,2.5189676476183549
Africa,2021-09-07,7951070,200420,2.5206670297205283
Africa,2021-09-08,7974692,200928,2.5195706617885683
Africa,2021-09-09,7996444,201492,2.519770037781794
Africa,2021-09-10,8016318,202109,2.5212198418276319
Africa,2021-09-11,8031803,202496,2.5211773744948673
Africa,2021-09-12,8044904,202879,2.521832454433266
Africa,2021-09-13,8057278,203316,2.5233832070830871
Africa,2021-09-14,8082457,203924,2.5230446632750412
Africa,2021-09-15,8099772,204361,2.5230463277237929
Africa,2021-09-16,8121151,204942,2.5235585448417348
Africa,2021-09-17,8137179,205386,2.52404426644664
Africa,2021-09-18,8148673,205772,2.5252209776978409
Africa,2021-09-19,8158091,206021,2.5253579544528248
Africa,2021-09-20,8169020,206338,2.5258598950669722
Africa,2021-09-21,8180500,206744,2.5272782837234886
Africa,2021-09-22,8196521,207223,2.5281823837210933
Africa,2021-09-23,8235599,207688,2.5218323524494091
Africa,2021-09-24,8247662,208240,2.5248367355500263
Africa,2021-09-25,8257464,208528,2.5253273886510432
Africa,2021-09-26,8263485,208761,2.5263070000127064
Africa,2021-09-27,8272374,209210,2.5290200854071636
Africa,2021-09-28,8281149,209598,2.5310255859422406
Africa,2021-09-29,8297171,209931,2.5301515420135368
Africa,2021-09-30,8310766,210407,2.5317401548786238
Africa,2021-10-01,8328110,211599,2.540780561255795
Africa,2021-10-02,8334471,211809,2.5413610533889917
Africa,2021-10-03,8339926,212046,2.5425405453237833
Africa,2021-10-04,8344865,212249,2.5434683484993466
Africa,2021-10-05,8353865,212575,2.5446305392773283
Africa,2021-10-06,8366240,212886,2.54458394691044
Africa,2021-10-07,8374303,213212,2.5460268156048333
Africa,2021-10-08,8380411,213531,2.5479776588522922
Africa,2021-10-09,8385203,213708,2.5486323944691618
Africa,2021-10-10,8389905,213936,2.5499216022112288
Africa,2021-10-11,8395221,214140,2.5507369013871108
Africa,2021-10-12,8400837,214402,2.5521504583412344
Africa,2021-10-13,8410525,214667,2.5523614756510447
Africa,2021-10-14,8416891,214854,2.55265275503746
Africa,2021-10-15,8422910,215086,2.5535830253439729
Africa,2021-10-16,8427576,215315,2.5548864821865744
Africa,2021-10-17,8431559,215509,2.5559804539113111
Africa,2021-10-18,8438361,215669,2.5558162301897251
Africa,2021-10-19,8444415,215909,2.5568260205117821
Africa,2021-10-20,8449001,216154,2.5583379620856954
Africa,2021-10-21,8454701,216403,2.5595582859760504
Africa,2021-10-22,8459349,216589,2.5603506841956754
Africa,2021-10-23,8463364,216784,2.56144010821229
Africa,2021-10-24,8466661,216936,2.5622379353560985
Africa,2021-10-25,8473362,217122,2.5624067518890374
Africa,2021-10-26,8478405,217339,2.5634420625105783
Africa,2021-10-27,8486014,217621,2.5644666624401045
Africa,2021-10-28,8491909,217820,2.5650298419354236
Africa,2021-10-29,8496820,217987,2.5655127447680428
Africa,2021-10-30,8500461,218109,2.5658490757148344
Africa,2021-10-31,8504545,218244,2.5662043060504707
Africa,2021-11-01,8509222,218395,2.5665683654745406
Africa,2021-11-02,8514072,218579,2.5672674602704793
Africa,2021-11-03,8519667,218770,2.5678233668052988
Africa,2021-11-04,8524668,218965,2.5686044312810776
Africa,2021-11-05,8535478,219201,2.5681162789008418
Africa,2021-11-06,8539886,219364,2.5686993948162775
Africa,2021-11-07,8543840,219506,2.569172643682466
Africa,2021-11-08,8549210,219651,2.5692549370058755
Africa,2021-11-09,8554952,219821,2.5695176314256352
Africa,2021-11-10,8563938,220044,2.5694254208753029
Africa,2021-11-11,8569820,220233,2.5698672784259182
Africa,2021-11-12,8574716,220403,2.57038250596288
Africa,2021-11-13,8578831,220534,2.5706765875210738
Africa,2021-11-14,8581810,220616,2.5707397390527174
Africa,2021-11-15,8587426,220824,2.5714806741857221
Africa,2021-11-16,8592797,221016,2.5721077781774664
Africa,2021-11-17,8597714,221173,2.5724628662921329
Africa,2021-11-18,8602751,221347,2.5729792713981841
Africa,2021-11-19,8607576,221477,2.5730472783510714
Africa,2021-11-20,8611580,221603,2.5733140724466357
Africa,2021-11-21,8615829,221732,2.5735422557713252
Africa,2021-11-22,8620072,221869,2.5738648122660694
Africa,2021-11-23,8643714,222058,2.5690114226361493
Africa,2021-11-24,8649552,222225,2.5692082087026011
Africa,2021-11-25,8655429,222487,2.5704907289979504
Africa,2021-11-26,8661159,222608,2.5701872001195221
Africa,2021-11-27,8666718,222729,2.5699347780786219
Africa,2021-11-28,8672291,222801,2.5691135133726486
Africa,2021-11-29,8678979,223025,2.569714709529773
Africa,2021-11-30,8687160,223168,2.5689408276122463
Africa,2021-12-01,8700445,223365,2.567282478080144
Africa,2021-12-02,8716384,223517,2.5643317228795794
Africa,2021-12-03,8738020,223666,2.5596874349108836
Africa,2021-12-04,8758450,223764,2.5548356158909398
Africa,2021-12-05,8772984,223846,2.5515377663973853
Africa,2021-12-06,8790144,224047,2.5488433409054503
Africa,2021-12-07,8810294,224175,2.5444667340272642
Africa,2021-12-08,8844026,224335,2.5365710141512476
Africa,2021-12-09,8876483,224472,2.528839406327934
Africa,2021-12-10,8903566,224591,2.5224836879964725
Africa,2021-12-11,8936550,224745,2.5148966883193182
Africa,2021-12-12,8981929,224855,2.5034154689933534
Africa,2021-12-13,8999010,224964,2.499874986248487
Africa,2021-12-14,9037990,225163,2.4912950777772491
Africa,2021-12-15,9084992,225322,2.4801562841222093
Africa,2021-12-16,9129305,225467,2.4697060729157365
Africa,2021-12-17,9170875,225603,2.4599942753554047
Africa,2021-12-18,9199068,225742,2.4539659887284233
Africa,2021-12-19,9228154,225835,2.4472391769794912
Africa,2021-12-20,9262623,226130,2.4413171085555354
Africa,2021-12-21,9298137,226302,2.4338423922985863
Africa,2021-12-22,9349033,226532,2.4230527371119557
Africa,2021-12-23,9404988,226724,2.4106782486059526
Africa,2021-12-24,9454267,226914,2.4001226113034466
Africa,2021-12-25,9495352,227083,2.3915174498007024
Africa,2021-12-26,9518959,227230,2.387130777640706
Africa,2021-12-27,9551528,227479,2.3815980019113172
Africa,2021-12-28,9594158,227675,2.3730586884226841
Africa,2021-12-29,9643095,227911,2.3634631827229744
Africa,2021-12-30,9703618,228212,2.3518238248867585
Africa,2021-12-31,9756168,228453,2.3416263434578
Africa,2022-01-01,9796727,228636,2.3337998496844916
Africa,2022-01-02,9819764,228786,2.3298523263899211
Africa,2022-01-03,9847278,229039,2.3259117900398465
Africa,2022-01-04,9905369,229437,2.316289277057725
Africa,2022-01-05,9960605,229724,2.3063257703723821
Africa,2022-01-06,10018246,230504,2.3008418838986389
Africa,2022-01-07,10066706,230847,2.2931731591247426
Africa,2022-01-08,10109085,231161,2.2866659049755738
Africa,2022-01-09,10137782,231420,2.2827478436604771
Africa,2022-01-10,10169415,231722,2.2786168132581865
Africa,2022-01-11,10207882,232049,2.2732335659836194
Africa,2022-01-12,10247765,232487,2.26866053232095
Africa,2022-01-13,10294367,232831,2.2617320715299929
Africa,2022-01-14,10334659,233147,2.2559718709635219
Africa,2022-01-15,10371635,233529,2.2516122096467912
Africa,2022-01-16,10389053,233782,2.2502724743054059
Africa,2022-01-17,10419253,234187,2.2476371386701137
Africa,2022-01-18,10446204,234504,2.2448728743953308
Africa,2022-01-19,10481433,234734,2.2395220195559138
Africa,2022-01-20,10530788,235246,2.233887910382395
Africa,2022-01-21,10568210,235596,2.2292895390988634
Africa,2022-01-22,10609278,235972,2.2242041352861146
Africa,2022-01-23,10625760,236253,2.2233986086642274
Africa,2022-01-24,10652684,236949,2.22431267087243
Africa,2022-01-25,10708754,236981,2.2129652058493452
Africa,2022-01-26,10742258,237309,2.2091165563143242
Africa,2022-01-27,10779762,237698,2.205039406250342
Africa,2022-01-28,10808318,238026,2.2022483054255066
Africa,2022-01-29,10841290,238418,2.1991663353715287
Africa,2022-01-30,10857676,238671,2.1981775842270479
Africa,2022-01-31,10887086,238995,2.1952155057836413
Africa,2022-02-01,10914089,239430,2.1937699060361338
Africa,2022-02-02,10933736,239838,2.1935594567126917
Africa,2022-02-03,10965601,240275,2.1911703699596585
Africa,2022-02-04,10983164,240437,2.1891414896472456
Africa,2022-02-05,11005599,240946,2.189303826170661
Africa,2022-02-06,11022188,241167,2.1880138498817114
Africa,2022-02-07,11037508,241633,2.1891988662658273
Africa,2022-02-08,11054861,242210,2.1909818676146178
Africa,2022-02-09,11076290,242767,2.1917717936240382
Africa,2022-02-10,11097324,243187,2.1914021794803862
Africa,2022-02-11,11115635,243533,2.1909049730402268
Africa,2022-02-12,11129544,243938,2.1918058817144712
Africa,2022-02-13,11141080,244051,2.190550646795463
Africa,2022-02-14,11154945,244506,2.1919068180076189
Africa,2022-02-15,11168844,244825,2.1920352724059891
Africa,2022-02-16,11186971,245144,2.191334902003411
Africa,2022-02-17,11204559,245771,2.193491060201477
Africa,2022-02-18,11221310,246297,2.1949041600312262
Africa,2022-02-19,11230679,246726,2.1968929928457577
Africa,2022-02-20,11245929,246949,2.195896844093538
Africa,2022-02-21,11257150,247333,2.19711916426449
Africa,2022-02-22,11270149,247535,2.1963773504680373
Africa,2022-02-23,11283739,247800,2.1960805722287624
Africa,2022-02-24,11296078,247977,2.1952486517887007
Africa,2022-02-25,11308176,248196,2.1948367269840863
Africa,2022-02-26,11316925,248354,2.1945360599279398
Africa,2022-02-27,11325440,248541,2.1945372541817361
Africa,2022-02-28,11333186,248823,2.195525600656338
Africa,2022-03-01,11340541,248899,2.1947718367227806
Africa,2022-03-02,11347277,249023,2.1945617437557927
Africa,2022-03-03,11353380,249150,2.1945006685233825
Africa,2022-03-04,11360242,249224,2.1938265047522756
Africa,2022-03-05,11367320,249324,2.1933402068385512
Africa,2022-03-06,11370744,249370,2.193084287184726
Africa,2022-03-07,11374626,250466,2.2019712999794456
Africa,2022-03-08,11390548,250539,2.19953421029436
Africa,2022-03-09,11395732,250636,2.1993848223176888
Africa,2022-03-10,11412768,250750,2.1971006507798982
Africa,2022-03-11,11418170,250810,2.1965866684416153
Africa,2022-03-12,11428965,250839,2.1947656677573169
Africa,2022-03-13,11431460,250887,2.19470653792254
Africa,2022-03-14,11433679,250927,2.1946304422224903
Africa,2022-03-15,11436622,250946,2.1942318282443889
Africa,2022-03-16,11440634,251002,2.1939518386830659
Africa,2022-03-17,11443136,251092,2.1942586367932706
Africa,2022-03-18,11456639,251142,2.1921088724188653
Africa,2022-03-19,11458634,251168,2.1919541194875412
Africa,2022-03-20,11460017,251180,2.1917943053662134
Africa,2022-03-21,11467302,251291,2.1913698618907915
Africa,2022-03-22,11473169,251402,2.1912167422967443
Africa,2022-03-23,11475504,251450,2.1911891625849287
Africa,2022-03-24,11490082,251499,2.1888355540021385
Africa,2022-03-25,11492653,251520,2.1885286191099653
Africa,2022-03-26,11494578,251553,2.1884491975259985
Africa,2022-03-27,11496061,251565,2.1882712696113913
Africa,2022-03-28,11501709,251636,2.1878140022495787
Africa,2022-03-29,11505957,251812,2.1885359036193166
Africa,2022-03-30,11556141,251927,2.1800270522832839
Africa,2022-03-31,11558935,251953,2.1797250352216704
Africa,2022-04-01,11559547,251961,2.1796788403559413
Africa,2022-04-02,11559975,251972,2.1796932951844616
Africa,2022-04-03,11564147,251991,2.1790712276486972
Africa,2022-04-04,11569101,252058,2.1787172572873206
Africa,2022-04-05,11577980,252196,2.178238345549051
Africa,2022-04-06,11580512,252202,2.1778138997653991
Africa,2022-04-07,11582523,252211,2.177513483029561
Africa,2022-04-08,11584668,252223,2.1772138830392032
Africa,2022-04-09,11586138,252242,2.1771016364555642
Africa,2022-04-10,11587278,252248,2.1769392259338218
Africa,2022-04-11,11591379,252322,2.1768074359401068
Africa,2022-04-12,11594663,252431,2.1771309782785409
Africa,2022-04-13,11597069,252452,2.1768603773936328
Africa,2022-04-14,11603368,252468,2.1758165387842565
Africa,2022-04-15,11605641,252476,2.1754593305100509
Africa,2022-04-16,11607125,252483,2.1752415003715391
Africa,2022-04-17,11608191,252489,2.1750934318706507
Africa,2022-04-18,11609252,252528,2.1752305833312944
Africa,2022-04-19,11615890,252660,2.1751239035493621
Africa,2022-04-20,11621109,252681,2.1743277685460138
Africa,2022-04-21,11626590,252752,2.1739134174336585
Africa,2022-04-22,11631753,252766,2.1730688400965872
Africa,2022-04-23,11636223,252781,2.1723629737931285
Africa,2022-04-24,11639602,252790,2.1718096546600134
Africa,2022-04-25,11643055,252823,2.1714489882595247
Africa,2022-04-26,11649517,252859,2.1705535087849568
Africa,2022-04-27,11656249,252864,2.169342813455684
Africa,2022-04-28,11661254,252872,2.1684803366773417
Africa,2022-04-29,11666900,252878,2.1674823646384218
Africa,2022-04-30,11672799,252881,2.1664127001587192
Africa,2022-05-01,11677974,252881,2.1654526718418792
Africa,2022-05-02,11682837,252890,2.1646283347101392
Africa,2022-05-03,11687065,252897,2.1639051378596763
Africa,2022-05-04,11695715,252981,2.1630229532781877
Africa,2022-05-05,11706055,253047,2.161676158193345
Africa,2022-05-06,11715837,253086,2.160204174912983
Africa,2022-05-07,11724976,253104,2.1586739282024969
Africa,2022-05-08,11730852,253117,2.1577034643349009
Africa,2022-05-09,11734940,253163,2.1573437955370882
Africa,2022-05-10,11745573,253242,2.1560633951191654
Africa,2022-05-11,11756622,253293,2.1544709015906096
Africa,2022-05-12,11767388,253315,2.1526867304791852
Africa,2022-05-13,11776465,253431,2.1520125096962461
Africa,2022-05-14,11785527,253440,2.1504341723539389
Africa,2022-05-15,11790124,253443,2.1496211575043658
Africa,2022-05-16,11794638,253488,2.1491799917894894
Africa,2022-05-17,11801283,253535,2.1483681054000656
Africa,2022-05-18,11811267,253649,2.1475172815922288
Africa,2022-05-19,11813146,253652,2.1472010927487055
Africa,2022-05-20,11827675,253703,2.1449946840778091
Africa,2022-05-21,11833303,253719,2.1441097215206946
Africa,2022-05-22,11841251,253730,2.1427634630834191
Africa,2022-05-23,11843738,253769,2.1426428041552423
Africa,2022-05-24,11850570,253835,2.1419644793457193
Africa,2022-05-25,11858321,253887,2.1410029295041011
Africa,2022-05-26,11863938,253934,2.1403854268287645
Africa,2022-05-27,11868960,253973,2.1398083741119693
Africa,2022-05-28,11873649,253987,2.1390812546336848
Africa,2022-05-29,11875952,253995,2.1387338042457564
Africa,2022-05-30,11878824,254027,2.1384860992973715
Africa,2022-05-31,11884875,254076,2.1378096109551006
Africa,2022-06-01,11889654,254112,2.1372531109820354
Africa,2022-06-02,11896450,254148,2.1363347889496445
Africa,2022-06-03,11900199,254186,2.1359810873750935
Africa,2022-06-04,11903448,254216,2.135650107431057
Africa,2022-06-05,11906428,254225,2.1351911757245752
Africa,2022-06-06,11909089,254236,2.13480644909111
Africa,2022-06-07,11916966,254331,2.1341925453173234
Africa,2022-06-08,11921795,254369,2.1336468208017334
Africa,2022-06-09,11926219,254394,2.1330649722263191
Africa,2022-06-10,11931747,254422,2.1323113874271722
Africa,2022-06-11,11936143,254437,2.1316517404323996
Africa,2022-06-12,11938990,254448,2.1312355567765784
Africa,2022-06-13,11942176,254480,2.1309349317913253
Africa,2022-06-14,11951914,254542,2.1297174661732003
Africa,2022-06-15,11958596,254582,2.1288619500148682
Africa,2022-06-16,11964703,254607,2.1279842884524589
Africa,2022-06-17,11970083,254627,2.127194940920627
Africa,2022-06-18,11973956,254632,2.1265486527593724
Africa,2022-06-19,11979229,254659,2.1258379817265367
Africa,2022-06-20,11982766,254692,2.1254858853122895
Africa,2022-06-21,11994315,254746,2.1238895259962738
Africa,2022-06-22,12002174,254821,2.1231236940907539
Africa,2022-06-23,12011490,254856,2.1217684067505362
Africa,2022-06-24,12017973,254883,2.1208484991603829
Africa,2022-06-25,12023592,254905,2.1200403340366174
Africa,2022-06-26,12027514,254914,2.119423847687893
Africa,2022-06-27,12032060,254934,2.11878930125016
Africa,2022-06-28,12041335,254960,2.117373198237571
Africa,2022-06-29,12053596,255010,2.1156342057590116
Africa,2022-06-30,12063190,255035,2.1141588584777327
Africa,2022-07-01,12069307,255076,2.1134270592338069
Africa,2022-07-02,12074591,255100,2.1127009602230005
Africa,2022-07-03,12079026,255113,2.1120328741737953
Africa,2022-07-04,12081451,255124,2.1116999936514249
Africa,2022-07-05,12086909,255176,2.1111766457412728
Africa,2022-07-06,12106007,255248,2.1084408756743658
Africa,2022-07-07,12113059,255288,2.1075436023220888
Africa,2022-07-08,12117441,255305,2.1069217502276265
Africa,2022-07-09,12121778,255320,2.10629166777349
Africa,2022-07-10,12124193,255339,2.1060288301250236
Africa,2022-07-11,12128856,255351,2.1053180943033705
Africa,2022-07-12,12152275,255446,2.1020426216490327
Africa,2022-07-13,12155871,255473,2.1016429016069682
Africa,2022-07-14,12161107,255484,2.100828485433111
Africa,2022-07-15,12165832,255504,2.1001769546053239
Africa,2022-07-16,12169669,255534,2.0997612999992028
Africa,2022-07-17,12171116,255544,2.0995938252498783
Africa,2022-07-18,12176520,255586,2.0990069412278713
Africa,2022-07-19,12208985,255756,2.094817873885503
Africa,2022-07-20,12211557,255768,2.0944749305923889
Africa,2022-07-21,12214693,255784,2.09406818493105
Africa,2022-07-22,12216443,255794,2.0938500674869109
Africa,2022-07-23,12218558,255799,2.0935285489498843
Africa,2022-07-24,12219678,255809,2.0934185008803015
